id,url,name,cap,ser,wh,price,pwh,stock,whouse
20461,http://www.hobbyking.com/hobbyking/store/__20461__Turnigy_nano_tech_3300mah_2S_25_50C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 3300mah 2S 25~50C Lipo Pack (USA Warehouse),3300,2,24.42,16.0,0.6552006552006552,50,US
33272,http://www.hobbyking.com/hobbyking/store/__33272__Turnigy_nano_tech_2500mAh_3S1P_5_10C_Transmitter_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2500mAh 3S1P 5~10C Transmitter Lipo Pack (USA Warehouse),2500,3,27.75,15.6,0.5621621621621622,50,US
36940,http://www.hobbyking.com/hobbyking/store/__36940__ZIPPY_Flightmax_4000mAh_2S1P_25C_Car_Lipoly_ROAR_APPROVED_US_Warehouse_.html,ZIPPY Flightmax 4000mAh 2S1P 25C Car Lipoly (ROAR APPROVED)  (US Warehouse),4000,2,29.6,16.09,0.543581081081081,50,US
16594,http://www.hobbyking.com/hobbyking/store/__16594__Turnigy_3300mAh_2S_30C_Lipo_Pack_USA_Warehouse_.html,Turnigy 3300mAh 2S 30C Lipo Pack (USA Warehouse),3300,2,24.42,16.2,0.6633906633906633,40,US
24188,http://www.hobbyking.com/hobbyking/store/__24188__Turnigy_3000mAh_2S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 3000mAh 2S 30C Lipo Pack  (US Warehouse),3000,2,22.2,15.95,0.7184684684684685,50,US
16208,http://www.hobbyking.com/hobbyking/store/__16208__Turnigy_2650mAh_2S_40C_Lipo_Pack_US_Warehouse_.html,Turnigy 2650mAh 2S 40C Lipo Pack  (US Warehouse),2650,2,19.61,16.55,0.8439571647118818,7,US
33273,http://www.hobbyking.com/hobbyking/store/__33273__Turnigy_nano_tech_2500mAh_3S1P_5_10C_Transmitter_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2500mAh 3S1P 5~10C Transmitter Lipo Pack (USA Warehouse),2500,3,27.75,15.98,0.5758558558558559,27,US
20819,http://www.hobbyking.com/hobbyking/store/__20819__Turnigy_1800mAh_4S_20C_Lipo_Pack_US_Warehouse_.html,Turnigy 1800mAh 4S 20C Lipo Pack  (US Warehouse),1800,4,26.64,16.5,0.6193693693693694,17,US
16195,http://www.hobbyking.com/hobbyking/store/__16195__Turnigy_3000mAh_2S_40C_Lipo_Pack_USA_Warehouse_.html,Turnigy 3000mAh 2S 40C Lipo Pack (USA Warehouse),3000,2,22.2,17.15,0.7725225225225225,23,US
16681,http://www.hobbyking.com/hobbyking/store/__16681__ZIPPY_Flightmax_2200mAh_3S1P_30C_USA_Warehouse_.html,ZIPPY Flightmax 2200mAh 3S1P 30C (USA Warehouse),2200,3,24.42,16.8,0.687960687960688,50,US
33202,http://www.hobbyking.com/hobbyking/store/__33202__ZIPPY_Compact_3300mAh_2S_35C_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 3300mAh 2S 35C Lipo Pack  (US Warehouse),3300,2,24.42,16.71,0.6842751842751843,50,US
16779,http://www.hobbyking.com/hobbyking/store/__16779__ZIPPY_Flightmax_2200mAh_4S1P_20C_USA_Warehouse_.html,ZIPPY Flightmax 2200mAh 4S1P 20C (USA Warehouse),2200,4,32.56,17.1,0.5251842751842752,50,US
16206,http://www.hobbyking.com/hobbyking/store/__16206__Turnigy_5000mAh_2S_20C_Lipo_Pack_USA_Warehouse_.html,Turnigy 5000mAh 2S 20C Lipo Pack (USA Warehouse),5000,2,37.0,16.9,0.4567567567567567,50,US
15009,http://www.hobbyking.com/hobbyking/store/__15009__Turnigy_3000mAh_3S_20C_Lipo_Pack_USA_Warehouse_.html,Turnigy 3000mAh 3S 20C Lipo Pack (USA Warehouse),3000,3,33.300000000000004,17.1,0.5135135135135135,50,US
33232,http://www.hobbyking.com/hobbyking/store/__33232__Turnigy_nano_tech_2250mah_2S_65_130C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2250mah 2S 65~130C Lipo Pack (USA Warehouse),2250,2,16.650000000000002,17.09,1.0264264264264262,11,US
14961,http://www.hobbyking.com/hobbyking/store/__14961__Turnigy_2200mAh_3S_35C_Lipo_Pack_US_Warehouse_.html,Turnigy 2200mAh 3S 35C Lipo Pack  (US Warehouse),2200,3,24.42,17.15,0.7022932022932021,50,US
18637,http://www.hobbyking.com/hobbyking/store/__18637__ZIPPY_Flightmax_3000mAh_4S1P_20C_USA_Warehouse_.html,ZIPPY Flightmax 3000mAh 4S1P 20C (USA Warehouse),3000,4,44.4,16.95,0.38175675675675674,12,US
24617,http://www.hobbyking.com/hobbyking/store/__24617__ZIPPY_Compact_1800mAh_4S_25C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 1800mAh 4S 25C Lipo Pack (USA Warehouse),1800,4,26.64,16.95,0.6362612612612613,40,US
24635,http://www.hobbyking.com/hobbyking/store/__24635__ZIPPY_Compact_2200mAh_3S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 2200mAh 3S 35C Lipo Pack (USA Warehouse),2200,3,24.42,16.75,0.6859131859131858,50,US
16186,http://www.hobbyking.com/hobbyking/store/__16186__Turnigy_2650mAh_4S_20C_Lipo_Pack_US_Warehouse_.html,Turnigy 2650mAh 4S 20C Lipo Pack  (US Warehouse),2650,4,39.22,17.17,0.43778684344722085,50,US
21791,http://www.hobbyking.com/hobbyking/store/__21791__ZIPPY_Flightmax_4000mAh_2S1P_45C_US_Warehouse_.html,ZIPPY Flightmax 4000mAh 2S1P 45C (US Warehouse),4000,2,29.6,17.95,0.6064189189189189,11,US
21778,http://www.hobbyking.com/hobbyking/store/__21778__ZIPPY_Flightmax_1800mAh_4S1P_40C_USA_Warehouse_.html,ZIPPY Flightmax 1800mAh 4S1P 40C (USA Warehouse),1800,4,26.64,17.29,0.6490240240240239,24,US
35599,http://www.hobbyking.com/hobbyking/store/__35599__ZIPPY_Compact_1300mAh_4S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 1300mAh 4S 35C Lipo Pack (USA Warehouse),1300,4,19.240000000000002,16.85,0.8757796257796258,50,US
26994,http://www.hobbyking.com/hobbyking/store/__26994__ZIPPY_Compact_3700mAh_2S_25C_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 3700mAh 2S 25C Lipo Pack  (US Warehouse),3700,2,27.380000000000003,16.89,0.6168736303871438,36,US
15003,http://www.hobbyking.com/hobbyking/store/__15003__Turnigy_3300mAh_3S_30C_Lipo_Pack_USA_Warehouse_.html,Turnigy 3300mAh 3S 30C Lipo Pack (USA Warehouse),3300,3,36.63,17.99,0.49112749112749104,50,US
17907,http://www.hobbyking.com/hobbyking/store/__17907__ZIPPY_Flightmax_3000mAh_3S1P_40C_USA_Warehouse_.html,ZIPPY Flightmax 3000mAh 3S1P 40C (USA Warehouse),3000,3,33.300000000000004,17.99,0.5402402402402401,50,US
24633,http://www.hobbyking.com/hobbyking/store/__24633__ZIPPY_Compact_1600mAh_4S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 1600mAh 4S 35C Lipo Pack (USA Warehouse),1600,4,23.68,16.15,0.6820101351351351,32,US
33196,http://www.hobbyking.com/hobbyking/store/__33196__ZIPPY_Compact_1800mAh_3S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 1800mAh 3S 35C Lipo Pack (USA Warehouse),1800,3,19.98,16.9,0.8458458458458458,50,US
72338,http://www.hobbyking.com/hobbyking/store/__72338__ZIPPY_Compact_1800mAh_4s_40c_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 1800mAh 4s 40c Lipo Pack  (US Warehouse),1800,4,26.64,17.37,0.6520270270270271,0,US
23680,http://www.hobbyking.com/hobbyking/store/__23680__ZIPPY_Flightmax_4000mAh_2S1P_40C_USA_Warehouse_.html,ZIPPY Flightmax 4000mAh 2S1P 40C (USA Warehouse),4000,2,29.6,18.0,0.6081081081081081,20,US
20436,http://www.hobbyking.com/hobbyking/store/__20436__Turnigy_nano_tech_2650mah_3S_25_50C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2650mah 3S 25~50C Lipo Pack (USA Warehouse),2650,3,29.415000000000003,17.83,0.6061533231344551,50,US
20430,http://www.hobbyking.com/hobbyking/store/__20430__Turnigy_nano_tech_1800mah_4S_25_50C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 1800mah 4S 25~50C Lipo Pack (USA Warehouse),1800,4,26.64,17.87,0.6707957957957958,35,US
17900,http://www.hobbyking.com/hobbyking/store/__17900__ZIPPY_Flightmax_2450mAh_3S1P_30C_USA_Warehouse_.html,ZIPPY Flightmax 2450mAh 3S1P 30C (USA Warehouse),2450,3,27.195,17.95,0.6600478029049457,50,US
20752,http://www.hobbyking.com/hobbyking/store/__20752__Turnigy_nano_tech_1300mAh_4S_45_90C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 1300mAh 4S 45~90C Lipo Pack (USA Warehouse),1300,4,19.240000000000002,17.9,0.9303534303534302,4,US
33195,http://www.hobbyking.com/hobbyking/store/__33195__ZIPPY_Compact_1600mAh_4S_25C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 1600mAh 4S 25C Lipo Pack (USA Warehouse),1600,4,23.68,17.55,0.7411317567567568,16,US
24619,http://www.hobbyking.com/hobbyking/store/__24619__ZIPPY_Compact_2200mAh_4S_25C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 2200mAh 4S 25C Lipo Pack (USA Warehouse),2200,4,32.56,17.67,0.5426904176904177,50,US
16694,http://www.hobbyking.com/hobbyking/store/__16694__ZIPPY_Flightmax_2650mAh_4S1P_20C_USA_Warehouse_.html,ZIPPY Flightmax 2650mAh 4S1P 20C (USA Warehouse),2650,4,39.22,17.98,0.45843957164711885,50,US
16683,http://www.hobbyking.com/hobbyking/store/__16683__ZIPPY_Flightmax_2200mAh_4S1P_40C_USA_Warehouse_.html,ZIPPY Flightmax 2200mAh 4S1P 40C (USA Warehouse),2200,4,32.56,18.99,0.5832309582309582,50,US
15018,http://www.hobbyking.com/hobbyking/store/__15018__Turnigy_2650mAh_3S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 2650mAh 3S 30C Lipo Pack  (US Warehouse),2650,3,29.415000000000003,18.99,0.6455889852116266,-2,US
20432,http://www.hobbyking.com/hobbyking/store/__20432__Turnigy_nano_tech_2200mah_3S_25_50C_Lipo_Pack_US_Warehouse_.html,Turnigy nano-tech 2200mah 3S 25~50C Lipo Pack (US Warehouse),2200,3,24.42,18.45,0.7555282555282554,50,US
36939,http://www.hobbyking.com/hobbyking/store/__36939__ZIPPY_Flightmax_5800mah_1S2P_60C_Hardcase_Car_Lipoly_USA_Warehouse_.html,ZIPPY Flightmax 5800mah 1S2P 60C Hardcase Car Lipoly  (USA Warehouse),5800,1,21.46,19.05,0.8876980428704566,50,US
18635,http://www.hobbyking.com/hobbyking/store/__18635__Turnigy_1600mAh_4S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 1600mAh 4S 30C Lipo Pack  (US Warehouse),1600,4,23.68,18.45,0.7791385135135135,25,US
17837,http://www.hobbyking.com/hobbyking/store/__17837__ZIPPY_Flightmax_5000mAh_2S1P_20C_hardcase_pack_USA_Warehouse_.html,ZIPPY Flightmax 5000mAh 2S1P 20C hardcase pack (USA Warehouse),5000,2,37.0,19.19,0.5186486486486487,50,US
33275,http://www.hobbyking.com/hobbyking/store/__33275__Turnigy_nano_tech_3000mAh_2S2P_20_40C_Lipo_Receiver_Pack_USA_Warehouse_.html,Turnigy nano-tech 3000mAh 2S2P 20~40C Lipo Receiver Pack (USA Warehouse),3000,2,22.2,18.49,0.8328828828828828,8,US
16765,http://www.hobbyking.com/hobbyking/store/__16765__ZIPPY_Flightmax_4000mAh_2S1P_20C_hardcase_pack_USA_Warehouse_.html,ZIPPY Flightmax 4000mAh 2S1P 20C hardcase pack (USA Warehouse),4000,2,29.6,19.23,0.6496621621621621,50,US
16631,http://www.hobbyking.com/hobbyking/store/__16631__Turnigy_1800mAh_3S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 1800mAh 3S 30C Lipo Pack  (US Warehouse),1800,3,19.98,18.56,0.9289289289289289,21,US
20839,http://www.hobbyking.com/hobbyking/store/__20839__ZIPPY_Flightmax_2200mAh_3S1P_45C_USA_Warehouse_.html,ZIPPY Flightmax 2200mAh 3S1P 45C (USA Warehouse),2200,3,24.42,18.7,0.7657657657657657,50,US
16809,http://www.hobbyking.com/hobbyking/store/__16809__ZIPPY_Flightmax_4000mAh_2S1P_30C_hardcase_pack_USA_Warehouse_.html,ZIPPY Flightmax 4000mAh 2S1P 30C hardcase pack (USA Warehouse),4000,2,29.6,19.42,0.6560810810810811,50,US
17833,http://www.hobbyking.com/hobbyking/store/__17833__Turnigy_3800mAh_2S1P_7_4v_25C_hardcase_pack_USA_Warehouse_.html,Turnigy 3800mAh 2S1P 7.4v 25C hardcase pack (USA Warehouse),3800,2,28.12,18.8,0.6685633001422475,50,US
50248,http://www.hobbyking.com/hobbyking/store/__50248__Rhino_1850mAh_3S_11_1v_40C_Lipoly_Pack_US_Warehouse_.html,Rhino 1850mAh 3S 11.1v 40C Lipoly Pack  (US Warehouse),1850,3,20.535,19.49,0.9491112734355976,24,US
50268,http://www.hobbyking.com/hobbyking/store/__50268__Rhino_2150mAh_4S_14_8v_30C_Lipoly_Pack_US_Warehouse_.html,Rhino 2150mAh 4S 14.8v 30C Lipoly Pack  (US Warehouse),2150,4,31.82,18.85,0.592394720301697,35,US
14973,http://www.hobbyking.com/hobbyking/store/__14973__Turnigy_2200mAh_4S1P_20C_Lipo_Pack_US_Warehouse_.html,Turnigy 2200mAh 4S1P 20C Lipo Pack  (US Warehouse),2200,4,32.56,19.65,0.6035012285012284,29,US
24625,http://www.hobbyking.com/hobbyking/store/__24625__ZIPPY_Compact_2700mAh_4S_25C_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 2700mAh 4S 25C Lipo Pack  (US Warehouse),2700,4,39.96,19.28,0.4824824824824825,50,US
72341,http://www.hobbyking.com/hobbyking/store/__72341__ZIPPY_Compact_2200mAh_3s_40c_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 2200mAh 3s 40c Lipo Pack  (US Warehouse),2200,3,24.42,17.66,0.7231777231777231,50,US
16682,http://www.hobbyking.com/hobbyking/store/__16682__ZIPPY_Flightmax_2200mAh_4S1P_30C_USA_Warehouse_.html,ZIPPY Flightmax 2200mAh 4S1P 30C (USA Warehouse),2200,4,32.56,19.75,0.6065724815724816,37,US
20701,http://www.hobbyking.com/hobbyking/store/__20701__Turnigy_nano_tech_3300mah_2S_35_70C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 3300mah 2S 35~70C Lipo Pack (USA Warehouse),3300,2,24.42,19.1,0.7821457821457821,33,US
64216,http://www.hobbyking.com/hobbyking/store/__64216__Turnigy_Heavy_Duty_3300mAh_2S_60C_Lipo_Pack_US_Warehouse_.html,Turnigy Heavy Duty 3300mAh 2S 60C Lipo Pack (US Warehouse),3300,2,24.42,19.89,0.8144963144963144,33,US
29834,http://www.hobbyking.com/hobbyking/store/__29834__ZIPPY_Compact_5000mAh_2S_25C_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 5000mAh 2S 25C Lipo Pack (US Warehouse),5000,2,37.0,18.95,0.5121621621621621,40,US
33204,http://www.hobbyking.com/hobbyking/store/__33204__ZIPPY_Compact_4500mAh_2S_35C_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 4500mAh 2S 35C Lipo Pack  (US Warehouse),4500,2,33.300000000000004,19.99,0.6003003003003001,21,US
21115,http://www.hobbyking.com/hobbyking/store/__21115__ZIPPY_Flightmax_5800mAh_2S1P_30C_US_Warehouse_.html,ZIPPY Flightmax 5800mAh 2S1P 30C  (US Warehouse),5800,2,42.92,19.99,0.4657502329916122,50,US
20757,http://www.hobbyking.com/hobbyking/store/__20757__Turnigy_nano_tech_3300mah_2S_45_90C_Lipo_Pack_US_Warehouse_.html,Turnigy nano-tech 3300mah 2S 45~90C Lipo Pack  (US Warehouse),3300,2,24.42,19.99,0.8185913185913185,36,US
20711,http://www.hobbyking.com/hobbyking/store/__20711__Turnigy_nano_tech_4000mah_2S_35_70C_Lipo_Pack_US_Warehouse_.html,Turnigy nano-tech 4000mah 2S 35~70C Lipo Pack  (US Warehouse),4000,2,29.6,19.99,0.6753378378378377,50,US
20686,http://www.hobbyking.com/hobbyking/store/__20686__Turnigy_nano_tech_1800mah_4S_35_70C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 1800mah 4S 35~70C Lipo Pack (USA Warehouse),1800,4,26.64,19.55,0.7338588588588588,0,US
17821,http://www.hobbyking.com/hobbyking/store/__17821__ZIPPY_Flightmax_2800mAh_3S1P_30C_USA_Warehouse_.html,ZIPPY Flightmax 2800mAh 3S1P 30C (USA Warehouse),2800,3,31.080000000000002,19.99,0.6431788931788931,50,US
16202,http://www.hobbyking.com/hobbyking/store/__16202__Turnigy_5000mAh_2S_30C_Lipo_Pack_USA_Warehouse_.html,Turnigy 5000mAh 2S 30C Lipo Pack (USA Warehouse),5000,2,37.0,19.99,0.5402702702702702,50,US
16204,http://www.hobbyking.com/hobbyking/store/__16204__Turnigy_2200mAh_4S_40C_Lipo_Pack_US_Warehouse_.html,Turnigy 2200mAh 4S 40C Lipo Pack  (US Warehouse),2200,4,32.56,19.99,0.6139434889434888,50,US
20688,http://www.hobbyking.com/hobbyking/store/__20688__Turnigy_nano_tech_2200mah_3S_35_70C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2200mah 3S 35~70C Lipo Pack (USA Warehouse),2200,3,24.42,19.75,0.8087633087633087,50,US
14965,http://www.hobbyking.com/hobbyking/store/__14965__Turnigy_3600mAh_2S_30C_Lipo_Pack_USA_Warehouse_.html,Turnigy 3600mAh 2S 30C Lipo Pack (USA Warehouse),3600,2,26.64,19.3,0.7244744744744744,41,US
20505,http://www.hobbyking.com/hobbyking/store/__20505__Turnigy_nano_tech_4000mah_2S_25_50C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 4000mah 2S 25~50C Lipo Pack (USA Warehouse),4000,2,29.6,19.35,0.6537162162162162,1,US
33227,http://www.hobbyking.com/hobbyking/store/__33227__Turnigy_nano_tech_5000mah_1S2P_50_100C_Hardcase_Lipo_Pack_ROAR_APPROVED_US_Warehouse_.html,Turnigy nano-tech 5000mah 1S2P 50~100C Hardcase Lipo Pack (ROAR APPROVED)  (US Warehouse),5000,1,18.5,18.9,1.0216216216216216,20,US
17904,http://www.hobbyking.com/hobbyking/store/__17904__ZIPPY_Flightmax_1800mAh_5S1P_40C_US_Warehouse_.html,ZIPPY Flightmax 1800mAh 5S1P 40C  (US Warehouse),1800,5,33.300000000000004,20.22,0.6072072072072071,2,US
20691,http://www.hobbyking.com/hobbyking/store/__20691__Turnigy_nano_tech_2650mah_3S_35_70C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2650mah 3S 35~70C Lipo Pack (USA Warehouse),2650,3,29.415000000000003,20.1,0.6833248342682304,50,US
16190,http://www.hobbyking.com/hobbyking/store/__16190__Turnigy_2450mAh_3S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 2450mAh 3S 30C Lipo Pack  (US Warehouse),2450,3,27.195,19.49,0.7166758595330023,50,US
24639,http://www.hobbyking.com/hobbyking/store/__24639__ZIPPY_Compact_2700mAh_3S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 2700mAh 3S 35C Lipo Pack (USA Warehouse),2700,3,29.970000000000002,19.25,0.6423089756423089,50,US
14955,http://www.hobbyking.com/hobbyking/store/__14955__Turnigy_4000mAh_2S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 4000mAh 2S 30C Lipo Pack  (US Warehouse),4000,2,29.6,19.59,0.6618243243243243,25,US
72361,http://www.hobbyking.com/hobbyking/store/__72361__ZIPPY_Compact_4000mAh_2s_40c_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 4000mAh 2s 40c Lipo Pack (US Warehouse),4000,2,29.6,19.11,0.6456081081081081,24,US
16181,http://www.hobbyking.com/hobbyking/store/__16181__Turnigy_4000mAh_2S_40C_Lipo_Pack_USA_Warehouse_.html,Turnigy 4000mAh 2S 40C Lipo Pack (USA Warehouse),4000,2,29.6,20.0,0.6756756756756757,27,US
50249,http://www.hobbyking.com/hobbyking/store/__50249__Rhino_2250mAh_4S_14_8v_40C_Lipoly_Pack_US_Warehouse_.html,Rhino 2250mAh 4S 14.8v 40C Lipoly Pack  (US Warehouse),2250,4,33.300000000000004,20.0,0.6006006006006005,47,US
44577,http://www.hobbyking.com/hobbyking/store/__44577__Turnigy_3600mAh_2S_12C_Lipo_Receiver_Pack_US_Warehouse_.html,Turnigy 3600mAh 2S 12C Lipo Receiver Pack  (US Warehouse),3600,2,26.64,19.85,0.7451201201201202,42,US
72345,http://www.hobbyking.com/hobbyking/store/__72345__ZIPPY_Compact_2200mAh_3s_60c_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 2200mAh 3s 60c Lipo Pack  (US Warehouse),2200,3,24.42,19.4,0.7944307944307943,50,US
20433,http://www.hobbyking.com/hobbyking/store/__20433__Turnigy_nano_tech_2200mah_4S_25_50C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2200mah 4S 25~50C Lipo Pack (USA Warehouse),2200,4,32.56,19.7,0.605036855036855,50,US
24637,http://www.hobbyking.com/hobbyking/store/__24637__ZIPPY_Compact_2200mAh_4S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 2200mAh 4S 35C Lipo Pack (USA Warehouse),2200,4,32.56,19.8,0.6081081081081081,50,US
14988,http://www.hobbyking.com/hobbyking/store/__14988__Turnigy_4000mAh_2S_30C_hardcase_pack_ROAR_APPROVED_US_Warehouse_.html,Turnigy 4000mAh 2S 30C hardcase pack (ROAR APPROVED)  (US Warehouse),4000,2,29.6,20.9,0.706081081081081,50,US
20536,http://www.hobbyking.com/hobbyking/store/__20536__Turnigy_nano_tech_4500mah_2S_25_50C_Lipo_Pack_US_Warehouse_.html,Turnigy nano-tech 4500mah 2S 25~50C Lipo Pack (US Warehouse),4500,2,33.300000000000004,20.45,0.614114114114114,19,US
20753,http://www.hobbyking.com/hobbyking/store/__20753__Turnigy_nano_tech_2200mah_3S_45_90C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2200mah 3S 45~90C Lipo Pack (USA Warehouse),2200,3,24.42,20.98,0.8591318591318591,50,US
17910,http://www.hobbyking.com/hobbyking/store/__17910__ZIPPY_Flightmax_4500mAh_2S1P_30C_USA_Warehouse_.html,ZIPPY Flightmax 4500mAh 2S1P 30C (USA Warehouse),4500,2,33.300000000000004,20.99,0.6303303303303303,42,US
33197,http://www.hobbyking.com/hobbyking/store/__33197__ZIPPY_Compact_1800mAh_4S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 1800mAh 4S 35C Lipo Pack (USA Warehouse),1800,4,26.64,20.25,0.7601351351351351,4,US
50261,http://www.hobbyking.com/hobbyking/store/__50261__Rhino_3700mAh_3S_11_1v_25C_Lipoly_Pack_US_Warehouse_.html,Rhino 3700mAh 3S 11.1v 25C Lipoly Pack  (US Warehouse),3700,3,41.07,20.25,0.49306062819576335,50,US
33198,http://www.hobbyking.com/hobbyking/store/__33198__ZIPPY_Compact_2450mAh_3S_35C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 2450mAh 3S 35C Lipo Pack (USA Warehouse),2450,3,27.195,19.58,0.7199852914138628,50,US
20440,http://www.hobbyking.com/hobbyking/store/__20440__Turnigy_nano_tech_3000mah_3S_25_50C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 3000mah 3S 25~50C Lipo Pack (USA Warehouse),3000,3,33.300000000000004,20.54,0.6168168168168167,50,US
50240,http://www.hobbyking.com/hobbyking/store/__50240__Rhino_2350mAh_4S1P_25C_Lipoly_Pack_US_Warehouse_.html,Rhino 2350mAh 4S1P 25C Lipoly Pack  (US Warehouse),2350,4,34.78,21.14,0.6078205865439908,31,US
50246,http://www.hobbyking.com/hobbyking/store/__50246__Rhino_2150mAh_4S1P_20C_Lipoly_Pack_US_Warehouse_.html,Rhino 2150mAh 4S1P 20C Lipoly Pack  (US Warehouse),2150,4,31.82,20.45,0.6426775612822124,50,US
28645,http://www.hobbyking.com/hobbyking/store/__28645__Turnigy_nano_tech_1800mah_3S_65_130C_Lipo_Pack_US_Warehouse_.html,Turnigy nano-tech 1800mah 3S 65~130C Lipo Pack (US Warehouse),1800,3,19.98,20.25,1.0135135135135136,50,US
33236,http://www.hobbyking.com/hobbyking/store/__33236__Turnigy_nano_tech_2700mah_2S_65_130C_Lipo_Pack_USA_Warehouse_.html,Turnigy nano-tech 2700mah 2S 65~130C Lipo Pack (USA Warehouse),2700,2,19.98,20.25,1.0135135135135136,23,US
63004,http://www.hobbyking.com/hobbyking/store/__63004__Turnigy_Bolt_2400mAh_2S_7_6V_65_130C_High_Voltage_Lipoly_Pack_US_Warehouse_.html,Turnigy Bolt 2400mAh 2S 7.6V 65~130C High Voltage Lipoly Pack (US Warehouse),2400,2,17.76,21.33,1.2010135135135134,3,US
20633,http://www.hobbyking.com/hobbyking/store/__20633__Turnigy_1800mAh_4S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 1800mAh 4S 30C Lipo Pack  (US Warehouse),1800,4,26.64,21.36,0.8018018018018017,0,US
16701,http://www.hobbyking.com/hobbyking/store/__16701__ZIPPY_Flightmax_4000mAh_3S1P_20C_USA_Warehouse_.html,ZIPPY Flightmax 4000mAh 3S1P 20C (USA Warehouse),4000,3,44.4,21.06,0.4743243243243243,50,US
25774,http://www.hobbyking.com/hobbyking/store/__25774__Turnigy_1300mAh_6S_25C_Lipo_Pack_450_helicopter_HK_Trex_Rave_E4_etc_US_Warehouse_.html,Turnigy 1300mAh 6S 25C Lipo Pack (450 helicopter HK/Trex/Rave/E4 etc)  (US Warehouse),1300,6,28.860000000000003,20.45,0.7085932085932085,17,US
16700,http://www.hobbyking.com/hobbyking/store/__16700__ZIPPY_Flightmax_3000mAh_5S1P_20C_USA_Warehouse_.html,ZIPPY Flightmax 3000mAh 5S1P 20C (USA Warehouse),3000,5,55.5,21.1,0.3801801801801802,9,US
72347,http://www.hobbyking.com/hobbyking/store/__72347__ZIPPY_Compact_2700mAh_3s_40c_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 2700mAh 3s 40c Lipo Pack (US Warehouse),2700,3,29.970000000000002,20.46,0.6826826826826826,27,US
16686,http://www.hobbyking.com/hobbyking/store/__16686__ZIPPY_Flightmax_2650mAh_2S1P_40C_US_Warehouse_.html,ZIPPY Flightmax 2650mAh 2S1P 40C  (US Warehouse),2650,2,19.61,20.88,1.0647628760836307,11,US
25524,http://www.hobbyking.com/hobbyking/store/__25524__ZIPPY_Compact_5800mAh_2S_25C_Lipo_Pack_USA_Warehouse_.html,ZIPPY Compact 5800mAh 2S 25C Lipo Pack (USA Warehouse),5800,2,42.92,21.31,0.49650512581547057,50,US
14963,http://www.hobbyking.com/hobbyking/store/__14963__Turnigy_2200mAh_4S_30C_Lipo_Pack_US_Warehouse_.html,Turnigy 2200mAh 4S 30C Lipo Pack  (US Warehouse),2200,4,32.56,21.95,0.6741400491400491,40,US
72342,http://www.hobbyking.com/hobbyking/store/__72342__ZIPPY_Compact_2200mAh_4s_40c_Lipo_Pack_US_Warehouse_.html,ZIPPY Compact 2200mAh 4s 40c Lipo Pack  (US Warehouse),2200,4,32.56,20.67,0.6348280098280098,43,US
